opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00042887,,ACC002357,Opportunity 42887,Angebot,25507.28,11.5,2023-03-04,2023-01-26,Webseite,Neukunde,1308
OPP00042888,42888,ACC016745,Opportunity 42888,Closed Won,45520.86,100.0,2025-06-01,2025-04-24,Social Media,Neukunde,8426
OPP00042889,,ACC008555,Opportunity 42889,Qualifizierung,5711.81,76.4,2023-05-16,2022-12-19,Empfehlung,Neukunde,983
OPP00042890,,ACC018312,Opportunity 42890,Interessent,22238.16,63.2,2023-03-17,2022-12-28,Social Media,Bestandskunde - Upgrade,
OPP00042891,42891,ACC014255,Opportunity 42891,Closed Won,26029.34,100.0,2021-06-28,2021-05-04,Partner,Bestandskunde - Upgrade,
OPP00042892,,ACC011295,Opportunity 42892,Angebot,7417.3,58.6,2022-08-24,2022-05-20,Telefonakquise,Bestandskunde - Upgrade,15651
OPP00042893,42893,ACC013271,Opportunity 42893,Closed Won,11381.63,100.0,2021-09-14,2021-05-08,Messe,Bestandskunde - Upgrade,14526
OPP00042894,,ACC004560,Opportunity 42894,Closed Lost,14413.67,0.0,2022-07-06,2022-02-13,Social Media,Bestandskunde - Upgrade,
OPP00042895,42895,ACC015431,Opportunity 42895,Closed Won,47747.58,100.0,2025-10-22,2025-05-06,Partner,Bestandskunde - Zusatzprodukt,10770
OPP00042896,,ACC011546,Opportunity 42896,Verhandlung,26947.7,18.6,2024-03-19,2023-12-05,Messe,Neukunde,5185
OPP00042897,42897,ACC003778,Opportunity 42897,Closed Won,10767.53,100.0,2023-10-21,2023-07-29,Social Media,Bestandskunde - Zusatzprodukt,
OPP00042898,,ACC010285,Opportunity 42898,Interessent,13108.96,43.5,2022-02-26,2021-11-03,Messe,Bestandskunde - Zusatzprodukt,8604
OPP00042899,,ACC006452,Opportunity 42899,Verhandlung,685.58,45.9,2022-06-16,2022-03-17,Social Media,Bestandskunde - Upgrade,8482
OPP00042900,,ACC016174,Opportunity 42900,Closed Lost,18991.21,0.0,2023-04-16,2023-02-27,Social Media,Neukunde,3977
OPP00042901,,ACC011379,Opportunity 42901,Interessent,29655.64,40.4,2021-09-08,2021-04-05,Webseite,Bestandskunde - Upgrade,
OPP00042902,42902,ACC004904,Opportunity 42902,Closed Won,30252.67,100.0,2025-08-02,2025-05-17,Telefonakquise,Bestandskunde - Zusatzprodukt,14169
OPP00042903,,ACC003627,Opportunity 42903,Verhandlung,44240.34,53.2,2025-08-17,2025-05-01,Webseite,Neukunde,5505
OPP00042904,,ACC009458,Opportunity 42904,Qualifizierung,47605.67,36.8,2024-02-08,2023-08-20,Partner,Bestandskunde - Zusatzprodukt,4709
OPP00042905,,ACC008740,Opportunity 42905,Verhandlung,20132.79,23.6,2023-06-26,2023-05-15,Empfehlung,Bestandskunde - Zusatzprodukt,1261
OPP00042906,,ACC003457,Opportunity 42906,Angebot,23338.9,58.5,2021-06-14,2021-05-11,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00042907,42907,ACC018055,Opportunity 42907,Closed Won,2986.88,100.0,2025-09-16,2025-05-08,Empfehlung,Neukunde,1432
OPP00042908,,ACC005973,Opportunity 42908,Verhandlung,1049.88,13.8,2024-05-02,2024-02-10,Messe,Bestandskunde - Upgrade,13067
OPP00042909,,ACC013327,Opportunity 42909,Closed Lost,20558.19,0.0,2023-07-04,2023-05-01,Webseite,Neukunde,
OPP00042910,42910,ACC011439,Opportunity 42910,Closed Won,47221.77,100.0,2022-06-25,2022-03-07,Social Media,Bestandskunde - Upgrade,11011
OPP00042911,,ACC015135,Opportunity 42911,Interessent,40278.03,38.7,2022-12-14,2022-10-28,Empfehlung,Bestandskunde - Upgrade,
OPP00042912,,ACC011334,Opportunity 42912,Angebot,41050.41,79.0,2022-07-17,2022-04-11,Empfehlung,Bestandskunde - Zusatzprodukt,1842
OPP00042913,,ACC005911,Opportunity 42913,Closed Lost,41531.68,0.0,2022-08-08,2022-02-18,Social Media,Bestandskunde - Upgrade,12260
OPP00042914,42914,ACC007842,Opportunity 42914,Closed Won,5323.79,100.0,2025-10-09,2025-06-01,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00042915,,ACC000478,Opportunity 42915,Closed Lost,21435.23,0.0,2024-01-10,2023-11-17,Webseite,Bestandskunde - Zusatzprodukt,
OPP00042916,42916,ACC002340,Opportunity 42916,Closed Won,13390.66,100.0,2025-02-12,2024-08-25,Partner,Neukunde,
OPP00042917,42917,ACC002529,Opportunity 42917,Closed Won,13506.74,100.0,2023-10-30,2023-07-26,Social Media,Bestandskunde - Upgrade,
OPP00042918,,ACC003641,Opportunity 42918,Closed Lost,26317.63,0.0,2022-05-04,2021-11-11,Webseite,Bestandskunde - Zusatzprodukt,4073
OPP00042919,,ACC010246,Opportunity 42919,Closed Lost,49841.62,0.0,2022-11-20,2022-07-24,Partner,Neukunde,4574
OPP00042920,,ACC019250,Opportunity 42920,Verhandlung,17374.11,51.8,2024-07-05,2024-02-12,Empfehlung,Bestandskunde - Upgrade,
OPP00042921,,ACC018169,Opportunity 42921,Closed Lost,36171.12,0.0,2022-07-22,2022-05-01,Telefonakquise,Bestandskunde - Zusatzprodukt,2350
OPP00042922,,ACC005892,Opportunity 42922,Interessent,43499.07,45.4,2025-09-25,2025-06-18,Telefonakquise,Bestandskunde - Upgrade,8084
OPP00042923,42923,ACC017789,Opportunity 42923,Closed Won,34240.24,100.0,2022-10-01,2022-05-18,Webseite,Neukunde,10401
OPP00042924,42924,ACC013383,Opportunity 42924,Closed Won,13918.36,100.0,2023-08-14,2023-05-16,Messe,Bestandskunde - Upgrade,
OPP00042925,,ACC007802,Opportunity 42925,Interessent,11454.26,39.3,2021-06-05,2021-01-31,Social Media,Bestandskunde - Upgrade,
OPP00042926,,ACC010741,Opportunity 42926,Interessent,33387.82,74.9,2025-04-03,2025-02-28,Webseite,Bestandskunde - Zusatzprodukt,
OPP00042927,,ACC002078,Opportunity 42927,Angebot,14845.34,63.9,2024-06-21,2024-02-08,Telefonakquise,Bestandskunde - Zusatzprodukt,2015
OPP00042928,,ACC015323,Opportunity 42928,Interessent,22949.98,37.1,2025-04-12,2025-01-25,Messe,Neukunde,10870
OPP00042929,,ACC017823,Opportunity 42929,Qualifizierung,18667.32,25.5,2022-01-01,2021-08-23,Messe,Bestandskunde - Zusatzprodukt,5717
OPP00042930,42930,ACC003177,Opportunity 42930,Closed Won,21273.19,100.0,2024-08-27,2024-03-06,Partner,Bestandskunde - Upgrade,4909
OPP00042931,,ACC003939,Opportunity 42931,Verhandlung,47064.97,48.5,2022-09-14,2022-03-20,Social Media,Bestandskunde - Upgrade,7240
OPP00042932,,ACC012624,Opportunity 42932,Angebot,15081.6,63.1,2022-07-27,2022-05-22,Empfehlung,Neukunde,
OPP00042933,42933,ACC013698,Opportunity 42933,Closed Won,30875.93,100.0,2024-05-23,2023-12-30,Empfehlung,Neukunde,
OPP00042934,42934,ACC018813,Opportunity 42934,Closed Won,43981.22,100.0,2025-05-09,2024-12-30,Partner,Bestandskunde - Upgrade,
OPP00042935,,ACC014200,Opportunity 42935,Angebot,11060.9,22.5,2023-11-17,2023-07-11,Messe,Bestandskunde - Upgrade,11792
OPP00042936,,ACC000858,Opportunity 42936,Qualifizierung,15592.85,54.6,2021-09-14,2021-06-20,Partner,Bestandskunde - Zusatzprodukt,
OPP00042937,,ACC006475,Opportunity 42937,Angebot,3062.35,34.7,2025-10-06,2025-06-01,Social Media,Bestandskunde - Zusatzprodukt,6192
OPP00042938,42938,ACC009511,Opportunity 42938,Closed Won,30957.45,100.0,2023-11-16,2023-08-10,Webseite,Neukunde,11449
OPP00042939,,ACC003524,Opportunity 42939,Interessent,47789.04,32.0,2022-03-13,2022-02-07,Social Media,Bestandskunde - Zusatzprodukt,60
OPP00042940,42940,ACC010780,Opportunity 42940,Closed Won,15507.16,100.0,2025-03-10,2024-11-16,Partner,Bestandskunde - Upgrade,
OPP00042941,,ACC003806,Opportunity 42941,Qualifizierung,42792.78,10.0,2023-02-18,2022-10-15,Social Media,Neukunde,14096
OPP00042942,,ACC019476,Opportunity 42942,Angebot,10946.72,14.4,2024-07-11,2024-01-25,Webseite,Neukunde,
OPP00042943,,ACC002488,Opportunity 42943,Interessent,25266.97,18.8,2023-02-06,2022-12-20,Telefonakquise,Bestandskunde - Zusatzprodukt,6883
OPP00042944,,ACC000415,Opportunity 42944,Qualifizierung,5831.81,10.1,2022-10-16,2022-08-13,Telefonakquise,Bestandskunde - Upgrade,429
OPP00042945,,ACC008383,Opportunity 42945,Interessent,47084.71,58.9,2021-05-09,2021-02-05,Telefonakquise,Bestandskunde - Upgrade,
OPP00042946,,ACC004146,Opportunity 42946,Angebot,32186.91,64.9,2022-04-25,2021-12-19,Telefonakquise,Neukunde,
OPP00042947,42947,ACC013848,Opportunity 42947,Closed Won,4548.93,100.0,2023-03-02,2022-10-26,Partner,Neukunde,3193
OPP00042948,,ACC000065,Opportunity 42948,Closed Lost,31855.96,0.0,2024-10-26,2024-06-23,Telefonakquise,Bestandskunde - Upgrade,
OPP00042949,42949,ACC013758,Opportunity 42949,Closed Won,44359.1,100.0,2022-02-12,2021-10-09,Partner,Bestandskunde - Upgrade,
OPP00042950,,ACC016211,Opportunity 42950,Angebot,13221.74,47.2,2023-10-01,2023-05-02,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00042951,,ACC009863,Opportunity 42951,Verhandlung,37229.35,24.3,2025-08-26,2025-05-03,Messe,Bestandskunde - Upgrade,4058
OPP00042952,,ACC009149,Opportunity 42952,Angebot,1811.24,25.7,2021-10-12,2021-08-31,Partner,Bestandskunde - Zusatzprodukt,
OPP00042953,,ACC003056,Opportunity 42953,Interessent,10472.01,61.1,2023-04-15,2023-03-08,Partner,Bestandskunde - Upgrade,12516
OPP00042954,,ACC001941,Opportunity 42954,Angebot,22598.24,49.1,2025-03-12,2025-01-21,Social Media,Neukunde,1385
OPP00042955,42955,ACC000543,Opportunity 42955,Closed Won,18070.29,100.0,2023-04-26,2023-01-08,Social Media,Neukunde,3425
OPP00042956,,ACC008937,Opportunity 42956,Qualifizierung,44158.38,79.1,2022-01-09,2021-11-16,Telefonakquise,Neukunde,14006
OPP00042957,,ACC011055,Opportunity 42957,Interessent,9312.23,49.5,2023-02-22,2022-09-16,Social Media,Bestandskunde - Zusatzprodukt,
OPP00042958,,ACC018112,Opportunity 42958,Qualifizierung,31013.66,44.7,2024-10-01,2024-05-31,Social Media,Bestandskunde - Upgrade,
OPP00042959,,ACC017398,Opportunity 42959,Angebot,21622.57,72.3,2021-09-18,2021-07-28,Partner,Bestandskunde - Zusatzprodukt,939
OPP00042960,,ACC012015,Opportunity 42960,Qualifizierung,20740.37,54.9,2024-01-20,2023-11-03,Messe,Bestandskunde - Upgrade,14432
OPP00042961,,ACC008420,Opportunity 42961,Angebot,16116.15,12.0,2022-07-18,2022-05-30,Empfehlung,Neukunde,
OPP00042962,42962,ACC006879,Opportunity 42962,Closed Won,11978.68,100.0,2021-11-14,2021-08-30,Social Media,Bestandskunde - Zusatzprodukt,503
OPP00042963,,ACC017288,Opportunity 42963,Closed Lost,22235.57,0.0,2023-02-20,2022-11-15,Empfehlung,Neukunde,
OPP00042964,42964,ACC009720,Opportunity 42964,Closed Won,8920.99,100.0,2025-08-24,2025-04-02,Social Media,Bestandskunde - Zusatzprodukt,13916
OPP00042965,,ACC000201,Opportunity 42965,Angebot,16497.02,17.4,2022-11-14,2022-06-09,Messe,Bestandskunde - Upgrade,6529
OPP00042966,,ACC016776,Opportunity 42966,Qualifizierung,19403.17,39.6,2023-05-16,2023-03-07,Social Media,Bestandskunde - Zusatzprodukt,8478
OPP00042967,,ACC010702,Opportunity 42967,Angebot,37476.61,43.9,2022-08-19,2022-03-10,Messe,Bestandskunde - Upgrade,
OPP00042968,,ACC011983,Opportunity 42968,Angebot,19439.9,20.3,2021-12-14,2021-09-05,Empfehlung,Neukunde,4027
OPP00042969,42969,ACC010293,Opportunity 42969,Closed Won,32781.47,100.0,2022-05-31,2022-04-13,Messe,Bestandskunde - Upgrade,3016
OPP00042970,,ACC016218,Opportunity 42970,Angebot,34038.72,40.2,2021-05-01,2021-02-04,Social Media,Bestandskunde - Upgrade,
OPP00042971,,ACC016663,Opportunity 42971,Interessent,11954.48,56.0,2022-03-18,2021-12-30,Partner,Bestandskunde - Upgrade,786
OPP00042972,42972,ACC018349,Opportunity 42972,Closed Won,35863.68,100.0,2023-04-16,2023-01-26,Partner,Bestandskunde - Upgrade,8036
OPP00042973,,ACC011136,Opportunity 42973,Angebot,41632.73,52.0,2021-12-26,2021-07-01,Empfehlung,Neukunde,8121
OPP00042974,42974,ACC005234,Opportunity 42974,Closed Won,28987.23,100.0,2022-10-05,2022-06-26,Telefonakquise,Bestandskunde - Zusatzprodukt,2646
OPP00042975,,ACC010001,Opportunity 42975,Verhandlung,12819.31,20.9,2025-11-16,2025-06-15,Messe,Bestandskunde - Upgrade,15761
OPP00042976,42976,ACC011344,Opportunity 42976,Closed Won,42171.45,100.0,2021-11-15,2021-06-14,Partner,Neukunde,
OPP00042977,,ACC018572,Opportunity 42977,Verhandlung,34600.57,44.5,2024-11-24,2024-06-22,Social Media,Neukunde,
OPP00042978,42978,ACC013175,Opportunity 42978,Closed Won,40655.83,100.0,2023-02-25,2022-11-08,Empfehlung,Neukunde,
OPP00042979,42979,ACC015356,Opportunity 42979,Closed Won,15176.92,100.0,2024-01-27,2023-09-15,Webseite,Bestandskunde - Upgrade,
OPP00042980,,ACC007678,Opportunity 42980,Closed Lost,19901.96,0.0,2024-08-31,2024-05-19,Messe,Bestandskunde - Zusatzprodukt,
OPP00042981,,ACC019924,Opportunity 42981,Angebot,46975.39,12.1,2024-07-04,2024-05-04,Empfehlung,Bestandskunde - Upgrade,
OPP00042982,,ACC017540,Opportunity 42982,Angebot,14685.23,72.5,2021-06-15,2021-02-05,Telefonakquise,Bestandskunde - Upgrade,
OPP00042983,,ACC014277,Opportunity 42983,Qualifizierung,24682.54,20.6,2025-01-13,2024-07-20,Messe,Bestandskunde - Upgrade,
OPP00042984,42984,ACC018226,Opportunity 42984,Closed Won,1566.02,100.0,2021-05-28,2021-02-25,Social Media,Bestandskunde - Upgrade,
OPP00042985,42985,ACC013068,Opportunity 42985,Closed Won,32299.84,100.0,2022-11-18,2022-07-18,Social Media,Bestandskunde - Zusatzprodukt,14634
OPP00042986,,ACC004806,Opportunity 42986,Verhandlung,11134.79,79.9,2022-03-26,2021-10-28,Social Media,Bestandskunde - Zusatzprodukt,
OPP00042987,,ACC014587,Opportunity 42987,Closed Lost,3513.75,0.0,2022-04-25,2022-03-03,Webseite,Bestandskunde - Upgrade,5762
OPP00042988,,ACC018742,Opportunity 42988,Angebot,8885.95,68.7,2022-11-07,2022-09-18,Partner,Bestandskunde - Zusatzprodukt,12115
OPP00042989,,ACC002092,Opportunity 42989,Interessent,10671.94,39.9,2022-04-25,2022-03-05,Messe,Neukunde,11438
OPP00042990,,ACC003325,Opportunity 42990,Closed Lost,1810.77,0.0,2025-02-20,2025-01-21,Telefonakquise,Neukunde,
OPP00042991,,ACC015409,Opportunity 42991,Interessent,5511.49,18.6,2025-03-22,2025-01-27,Telefonakquise,Bestandskunde - Upgrade,9750
OPP00042992,,ACC015397,Opportunity 42992,Verhandlung,7002.15,11.2,2021-07-01,2021-03-19,Webseite,Bestandskunde - Zusatzprodukt,5673
OPP00042993,,ACC005397,Opportunity 42993,Verhandlung,35907.35,75.8,2025-08-26,2025-03-17,Telefonakquise,Neukunde,11872
OPP00042994,,ACC019893,Opportunity 42994,Interessent,2119.82,13.9,2025-05-23,2024-12-04,Telefonakquise,Bestandskunde - Zusatzprodukt,2035
OPP00042995,,ACC004745,Opportunity 42995,Interessent,44389.82,54.8,2021-09-25,2021-05-01,Social Media,Bestandskunde - Zusatzprodukt,2573
OPP00042996,,ACC019722,Opportunity 42996,Angebot,3454.94,21.3,2023-03-08,2022-09-24,Social Media,Neukunde,4981
OPP00042997,,ACC013864,Opportunity 42997,Angebot,41823.51,55.2,2025-04-11,2024-11-01,Empfehlung,Bestandskunde - Zusatzprodukt,3462
OPP00042998,,ACC017041,Opportunity 42998,Angebot,12287.46,66.1,2023-06-10,2023-05-06,Messe,Bestandskunde - Zusatzprodukt,9331
OPP00042999,,ACC018903,Opportunity 42999,Closed Lost,18676.52,0.0,2023-11-01,2023-06-01,Partner,Neukunde,9074
OPP00043000,,ACC016680,Opportunity 43000,Verhandlung,8888.74,49.6,2022-08-12,2022-04-16,Webseite,Bestandskunde - Zusatzprodukt,
OPP00043001,43001,ACC016438,Opportunity 43001,Closed Won,34888.42,100.0,2021-05-28,2021-02-07,Social Media,Neukunde,6959
OPP00043002,,ACC014015,Opportunity 43002,Qualifizierung,8743.12,51.8,2023-02-25,2022-12-31,Empfehlung,Neukunde,2404
OPP00043003,,ACC019213,Opportunity 43003,Angebot,34223.79,64.2,2025-08-13,2025-06-16,Empfehlung,Neukunde,8703
OPP00043004,,ACC014981,Opportunity 43004,Qualifizierung,16994.2,76.8,2025-05-30,2025-02-21,Webseite,Bestandskunde - Zusatzprodukt,8870
OPP00043005,,ACC014835,Opportunity 43005,Interessent,32987.51,10.1,2023-10-09,2023-05-21,Webseite,Neukunde,
OPP00043006,,ACC018628,Opportunity 43006,Angebot,27238.13,31.8,2024-01-23,2023-12-09,Telefonakquise,Bestandskunde - Zusatzprodukt,15048
OPP00043007,,ACC004676,Opportunity 43007,Closed Lost,24625.95,0.0,2024-07-29,2024-05-21,Telefonakquise,Bestandskunde - Upgrade,10190
OPP00043008,,ACC007509,Opportunity 43008,Qualifizierung,11875.09,69.8,2024-08-16,2024-03-17,Messe,Bestandskunde - Upgrade,10957
OPP00043009,,ACC015902,Opportunity 43009,Qualifizierung,30609.49,17.6,2021-03-27,2021-01-10,Webseite,Bestandskunde - Zusatzprodukt,12633
OPP00043010,,ACC006679,Opportunity 43010,Angebot,11619.7,38.8,2022-06-22,2022-03-27,Partner,Bestandskunde - Upgrade,7387
OPP00043011,,ACC019898,Opportunity 43011,Verhandlung,22279.1,64.1,2024-10-11,2024-07-28,Partner,Bestandskunde - Zusatzprodukt,9429
OPP00043012,43012,ACC007622,Opportunity 43012,Closed Won,33537.65,100.0,2025-03-22,2024-10-08,Empfehlung,Neukunde,1472
OPP00043013,,ACC006661,Opportunity 43013,Angebot,43003.44,35.6,2024-10-15,2024-06-10,Partner,Bestandskunde - Upgrade,14137
OPP00043014,,ACC011350,Opportunity 43014,Angebot,6149.19,41.2,2023-10-01,2023-07-19,Empfehlung,Neukunde,1074
OPP00043015,,ACC017118,Opportunity 43015,Verhandlung,22418.6,61.2,2022-08-12,2022-05-21,Messe,Bestandskunde - Zusatzprodukt,1422
OPP00043016,,ACC013030,Opportunity 43016,Angebot,14719.16,27.4,2021-10-25,2021-08-08,Webseite,Bestandskunde - Zusatzprodukt,10013
OPP00043017,43017,ACC012989,Opportunity 43017,Closed Won,47428.07,100.0,2022-07-13,2022-05-14,Social Media,Bestandskunde - Upgrade,13968
OPP00043018,43018,ACC001056,Opportunity 43018,Closed Won,42465.67,100.0,2024-12-08,2024-10-04,Partner,Bestandskunde - Zusatzprodukt,
OPP00043019,,ACC003126,Opportunity 43019,Angebot,5467.94,73.0,2024-01-23,2023-11-27,Webseite,Bestandskunde - Upgrade,14304
OPP00043020,,ACC019012,Opportunity 43020,Angebot,45134.8,37.0,2025-05-11,2024-11-27,Social Media,Bestandskunde - Zusatzprodukt,4024
OPP00043021,,ACC000840,Opportunity 43021,Verhandlung,35685.86,66.3,2024-12-10,2024-08-09,Partner,Bestandskunde - Upgrade,
OPP00043022,,ACC005472,Opportunity 43022,Verhandlung,36964.96,74.1,2025-04-07,2024-10-23,Empfehlung,Neukunde,
OPP00043023,,ACC015060,Opportunity 43023,Angebot,31663.81,73.4,2024-11-22,2024-07-19,Telefonakquise,Neukunde,
OPP00043024,,ACC006353,Opportunity 43024,Closed Lost,48620.4,0.0,2022-10-02,2022-06-11,Social Media,Bestandskunde - Upgrade,1524
OPP00043025,,ACC004084,Opportunity 43025,Angebot,48745.87,33.4,2021-02-14,2021-01-03,Social Media,Bestandskunde - Zusatzprodukt,9480
OPP00043026,,ACC006741,Opportunity 43026,Verhandlung,24145.96,12.9,2025-07-12,2025-06-02,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00043027,,ACC012178,Opportunity 43027,Qualifizierung,30087.66,62.9,2024-03-20,2023-11-28,Telefonakquise,Bestandskunde - Upgrade,
OPP00043028,,ACC006433,Opportunity 43028,Qualifizierung,39333.06,66.6,2025-04-12,2024-11-07,Empfehlung,Neukunde,
OPP00043029,,ACC005820,Opportunity 43029,Verhandlung,49832.73,15.7,2025-09-12,2025-04-16,Social Media,Neukunde,10229
OPP00043030,,ACC005666,Opportunity 43030,Interessent,33497.49,79.5,2024-03-23,2023-10-09,Webseite,Bestandskunde - Zusatzprodukt,6717
OPP00043031,,ACC012758,Opportunity 43031,Closed Lost,3747.44,0.0,2025-04-09,2024-11-26,Empfehlung,Neukunde,5226
OPP00043032,43032,ACC004394,Opportunity 43032,Closed Won,35616.91,100.0,2022-06-24,2022-02-10,Webseite,Neukunde,140
OPP00043033,43033,ACC003556,Opportunity 43033,Closed Won,47653.16,100.0,2025-08-15,2025-02-21,Webseite,Bestandskunde - Upgrade,
OPP00043034,,ACC006714,Opportunity 43034,Closed Lost,43603.87,0.0,2024-10-05,2024-05-28,Empfehlung,Neukunde,3208
OPP00043035,43035,ACC018803,Opportunity 43035,Closed Won,10845.96,100.0,2025-04-10,2025-02-25,Webseite,Bestandskunde - Upgrade,
OPP00043036,,ACC013774,Opportunity 43036,Qualifizierung,782.17,20.6,2022-03-08,2021-09-21,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00043037,,ACC019602,Opportunity 43037,Angebot,21425.26,49.4,2024-02-19,2023-11-13,Webseite,Neukunde,
OPP00043038,,ACC003494,Opportunity 43038,Interessent,27190.27,59.4,2023-10-28,2023-05-23,Webseite,Neukunde,12790
OPP00043039,,ACC016389,Opportunity 43039,Angebot,21283.03,53.3,2025-01-19,2024-12-01,Telefonakquise,Neukunde,8777
OPP00043040,,ACC011131,Opportunity 43040,Qualifizierung,26955.03,20.5,2023-07-01,2023-02-09,Social Media,Bestandskunde - Upgrade,
OPP00043041,,ACC012284,Opportunity 43041,Verhandlung,39906.12,47.8,2025-11-05,2025-06-26,Telefonakquise,Bestandskunde - Zusatzprodukt,5767
OPP00043042,,ACC010637,Opportunity 43042,Closed Lost,13461.05,0.0,2025-04-14,2024-12-05,Social Media,Neukunde,2910
OPP00043043,,ACC009085,Opportunity 43043,Qualifizierung,29394.96,41.8,2023-11-18,2023-07-26,Telefonakquise,Neukunde,15392
OPP00043044,,ACC005219,Opportunity 43044,Angebot,11833.95,19.0,2022-04-22,2021-11-05,Messe,Neukunde,2192
OPP00043045,,ACC008824,Opportunity 43045,Interessent,38659.34,35.6,2025-05-17,2025-03-14,Messe,Neukunde,
OPP00043046,,ACC002196,Opportunity 43046,Interessent,31211.15,49.1,2022-10-15,2022-08-22,Partner,Bestandskunde - Upgrade,
OPP00043047,43047,ACC005000,Opportunity 43047,Closed Won,35115.46,100.0,2025-05-10,2025-01-01,Social Media,Neukunde,5553
OPP00043048,,ACC000584,Opportunity 43048,Qualifizierung,23362.8,12.7,2023-01-19,2022-09-25,Empfehlung,Neukunde,7787
OPP00043049,,ACC015825,Opportunity 43049,Qualifizierung,19497.91,76.9,2023-01-23,2022-09-21,Telefonakquise,Bestandskunde - Zusatzprodukt,4916
OPP00043050,,ACC011251,Opportunity 43050,Angebot,11790.64,68.8,2021-07-19,2021-04-30,Empfehlung,Bestandskunde - Zusatzprodukt,1198
OPP00043051,,ACC015822,Opportunity 43051,Closed Lost,15373.56,0.0,2023-08-04,2023-05-25,Telefonakquise,Neukunde,1733
OPP00043052,,ACC016675,Opportunity 43052,Closed Lost,45535.17,0.0,2023-12-29,2023-09-10,Partner,Neukunde,3452
OPP00043053,43053,ACC016427,Opportunity 43053,Closed Won,13876.39,100.0,2023-08-14,2023-04-02,Empfehlung,Neukunde,14212
OPP00043054,,ACC008805,Opportunity 43054,Angebot,30468.64,14.1,2023-06-04,2023-03-26,Partner,Bestandskunde - Upgrade,15862
OPP00043055,,ACC014252,Opportunity 43055,Verhandlung,27992.04,64.2,2023-08-09,2023-02-21,Empfehlung,Bestandskunde - Upgrade,11224
OPP00043056,,ACC011885,Opportunity 43056,Closed Lost,41142.12,0.0,2025-08-27,2025-03-01,Empfehlung,Neukunde,
OPP00043057,,ACC004629,Opportunity 43057,Angebot,37779.78,56.5,2025-05-12,2025-02-24,Partner,Neukunde,1611
OPP00043058,43058,ACC005878,Opportunity 43058,Closed Won,25516.81,100.0,2025-05-03,2024-11-25,Social Media,Neukunde,
