billing_id,customer_key,billing_date,billing_type,consumption_kwh,amount,payment_status
306247,7688,2023-10-15,Electricity,489,161.92,Bezahlt
306248,7688,2023-10-15,Gas,1052,133.84,Bezahlt
306249,7688,2023-11-15,Electricity,536,189.3,Bezahlt
306250,7688,2023-11-15,Gas,1930,231.44,Bezahlt
306251,7688,2023-12-15,Electricity,616,221.22,Bezahlt
306252,7688,2023-12-15,Gas,2550,241.7,Bezahlt
306253,7688,2024-01-15,Electricity,538,182.39,Bezahlt
306254,7688,2024-01-15,Gas,1996,221.58,Bezahlt
306255,7688,2024-02-15,Electricity,504,195.53,Bezahlt
306256,7688,2024-02-15,Gas,2042,214.44,Bezahlt
306257,7688,2024-03-15,Electricity,471,179.54,Offen
306258,7688,2024-03-15,Gas,1606,197.88,Bezahlt
306259,7688,2024-04-15,Electricity,482,162.8,Bezahlt
306260,7688,2024-04-15,Gas,1161,154.73,Bezahlt
306261,7688,2024-05-15,Electricity,485,204.32,Bezahlt
306262,7688,2024-05-15,Gas,544,66.58,Bezahlt
306263,7688,2024-06-15,Electricity,300,110.14,Überfällig
306264,7688,2024-06-15,Gas,217,36.36,Bezahlt
306265,7688,2024-07-15,Electricity,336,123.86,Offen
306266,7688,2024-07-15,Gas,184,26.63,Offen
306267,7688,2024-08-15,Electricity,274,117.76,Bezahlt
306268,7688,2024-08-15,Gas,204,35.32,Bezahlt
306269,7688,2024-09-15,Electricity,384,141.97,Bezahlt
306270,7688,2024-09-15,Gas,391,58.74,Bezahlt
306271,7688,2024-10-15,Electricity,385,148.28,Bezahlt
306272,7688,2024-10-15,Gas,961,106.67,Bezahlt
306273,7688,2024-11-15,Electricity,568,218.17,Offen
306274,7688,2024-11-15,Gas,1452,142.45,Bezahlt
306275,7688,2024-12-15,Electricity,677,278.57,Bezahlt
306276,7688,2024-12-15,Gas,2197,268.86,Bezahlt
306277,7688,2025-01-15,Electricity,620,204.27,Bezahlt
306278,7688,2025-01-15,Gas,2261,223.99,Bezahlt
306279,7688,2025-02-15,Electricity,597,214.27,Bezahlt
306280,7688,2025-02-15,Gas,2331,235.09,Bezahlt
306281,7688,2025-03-15,Electricity,478,184.74,Bezahlt
306282,7688,2025-03-15,Gas,1620,219.18,Offen
306283,7688,2025-04-15,Electricity,444,153.95,Bezahlt
306284,7688,2025-04-15,Gas,1007,129.32,Bezahlt
306285,7688,2025-05-15,Electricity,415,139.6,Bezahlt
306286,7688,2025-05-15,Gas,488,66.01,Bezahlt
306287,7688,2025-06-15,Electricity,364,155.6,Bezahlt
306288,7688,2025-06-15,Gas,263,40.61,Bezahlt
306289,7689,2023-01-15,Electricity,514,169.28,Bezahlt
306290,7689,2023-02-15,Electricity,522,176.52,Bezahlt
306291,7689,2023-03-15,Electricity,369,142.32,Überfällig
306292,7689,2023-04-15,Electricity,345,143.98,Bezahlt
306293,7689,2023-05-15,Electricity,368,123.09,Bezahlt
306294,7689,2023-06-15,Electricity,235,88.93,Bezahlt
306295,7689,2023-07-15,Electricity,271,114.99,Bezahlt
306296,7689,2023-08-15,Electricity,238,100.53,Bezahlt
306297,7689,2023-09-15,Electricity,361,131.92,Bezahlt
306298,7689,2023-10-15,Electricity,398,163.57,Bezahlt
306299,7689,2023-11-15,Electricity,489,159.78,Bezahlt
306300,7689,2023-12-15,Electricity,534,204.68,Bezahlt
306301,7689,2024-01-15,Electricity,497,185.62,Bezahlt
306302,7689,2024-02-15,Electricity,445,164.42,Bezahlt
306303,7689,2024-03-15,Electricity,447,165.27,Bezahlt
306304,7689,2024-04-15,Electricity,390,139.01,Bezahlt
306305,7689,2024-05-15,Electricity,314,114.96,Bezahlt
306306,7689,2024-06-15,Electricity,266,110.49,Bezahlt
306307,7689,2024-07-15,Electricity,277,111.35,Bezahlt
306308,7689,2024-08-15,Electricity,276,119.52,Bezahlt
306309,7689,2024-09-15,Electricity,398,158.03,Bezahlt
306310,7689,2024-10-15,Electricity,389,143.3,Bezahlt
306311,7689,2024-11-15,Electricity,407,153.26,Bezahlt
306312,7689,2024-12-15,Electricity,449,185.19,Bezahlt
306313,7689,2025-01-15,Electricity,425,142.52,Bezahlt
306314,7689,2025-02-15,Electricity,525,175.72,Bezahlt
306315,7689,2025-03-15,Electricity,390,148.17,Bezahlt
306316,7689,2025-04-15,Electricity,334,140.29,Bezahlt
306317,7689,2025-05-15,Electricity,396,157.03,Bezahlt
306318,7689,2025-06-15,Electricity,237,86.53,Bezahlt
306319,7690,2023-01-15,Electricity,639,237.84,Bezahlt
306320,7690,2023-02-15,Electricity,634,262.31,Bezahlt
306321,7690,2023-03-15,Electricity,618,223.65,Offen
306322,7690,2023-04-15,Electricity,501,171.56,Bezahlt
306323,7690,2023-05-15,Electricity,577,209.84,Bezahlt
306324,7690,2023-06-15,Electricity,395,163.26,Bezahlt
306325,7690,2023-07-15,Electricity,329,119.42,Bezahlt
306326,7690,2023-08-15,Electricity,334,128.4,Bezahlt
306327,7690,2023-09-15,Electricity,500,184.85,Bezahlt
306328,7690,2023-10-15,Electricity,583,204.09,Bezahlt
306329,7690,2023-11-15,Electricity,547,223.49,Bezahlt
306330,7690,2023-12-15,Electricity,730,270.28,Bezahlt
306331,7690,2024-01-15,Electricity,575,197.78,Bezahlt
306332,7690,2024-02-15,Electricity,709,237.87,Bezahlt
306333,7690,2024-03-15,Electricity,511,192.3,Bezahlt
306334,7690,2024-04-15,Electricity,456,191.74,Offen
306335,7690,2024-05-15,Electricity,537,190.18,Bezahlt
306336,7690,2024-06-15,Electricity,350,139.61,Bezahlt
306337,7690,2024-07-15,Electricity,387,153.77,Offen
306338,7690,2024-08-15,Electricity,415,141.1,Bezahlt
306339,7690,2024-09-15,Electricity,578,190.23,Bezahlt
306340,7690,2024-10-15,Electricity,551,216.48,Bezahlt
306341,7690,2024-11-15,Electricity,702,285.62,Bezahlt
306342,7690,2024-12-15,Electricity,623,220.19,Bezahlt
306343,7690,2025-01-15,Electricity,763,258.58,Bezahlt
306344,7690,2025-02-15,Electricity,739,303.47,Bezahlt
306345,7690,2025-03-15,Electricity,643,251.91,Bezahlt
306346,7690,2025-04-15,Electricity,527,194.65,Bezahlt
306347,7690,2025-05-15,Electricity,533,218.56,Bezahlt
306348,7690,2025-06-15,Electricity,390,155.71,Bezahlt
306349,7691,2023-01-15,Electricity,359,133.62,Bezahlt
306350,7691,2023-02-15,Electricity,338,117.6,Bezahlt
306351,7691,2023-03-15,Electricity,274,99.17,Bezahlt
306352,7691,2023-04-15,Electricity,271,107.54,Bezahlt
306353,7691,2023-05-15,Electricity,324,141.88,Überfällig
306354,7691,2023-06-15,Electricity,235,92.99,Bezahlt
306355,7691,2023-07-15,Electricity,207,80.93,Bezahlt
306356,7691,2023-08-15,Electricity,204,89.13,Bezahlt
306357,7691,2023-09-15,Electricity,315,118.65,Bezahlt
306358,7691,2023-10-15,Electricity,283,106.48,Bezahlt
306359,7691,2023-11-15,Electricity,389,141.65,Bezahlt
306360,7691,2023-12-15,Electricity,371,149.42,Bezahlt
306361,7691,2024-01-15,Electricity,429,159.24,Bezahlt
306362,7691,2024-02-15,Electricity,379,136.47,Bezahlt
306363,7691,2024-03-15,Electricity,276,109.9,Bezahlt
306364,7691,2024-04-15,Electricity,328,116.11,Bezahlt
306365,7691,2024-05-15,Electricity,272,120.35,Bezahlt
306366,7691,2024-06-15,Electricity,234,86.08,Bezahlt
306367,7691,2024-07-15,Electricity,174,67.11,Bezahlt
306368,7691,2024-08-15,Electricity,213,87.68,Bezahlt
306369,7691,2024-09-15,Electricity,252,107.91,Bezahlt
306370,7691,2024-10-15,Electricity,250,101.41,Bezahlt
306371,7691,2024-11-15,Electricity,325,120.84,Bezahlt
306372,7691,2024-12-15,Electricity,413,174.18,Bezahlt
306373,7691,2025-01-15,Electricity,429,145.29,Bezahlt
306374,7691,2025-02-15,Electricity,383,151.31,Bezahlt
306375,7691,2025-03-15,Electricity,306,132.2,Bezahlt
306376,7691,2025-04-15,Electricity,269,115.0,Bezahlt
306377,7691,2025-05-15,Electricity,293,117.58,Bezahlt
306378,7691,2025-06-15,Electricity,245,100.28,Bezahlt
306379,7692,2023-01-15,Electricity,408,151.75,Überfällig
306380,7692,2023-02-15,Electricity,334,119.22,Bezahlt
306381,7692,2023-03-15,Electricity,283,102.06,Bezahlt
306382,7692,2023-04-15,Electricity,311,128.2,Bezahlt
306383,7692,2023-05-15,Electricity,296,102.75,Überfällig
306384,7692,2023-06-15,Electricity,202,86.17,Bezahlt
306385,7692,2023-07-15,Electricity,171,75.83,Bezahlt
306386,7692,2023-08-15,Electricity,180,78.38,Bezahlt
306387,7692,2023-09-15,Electricity,243,101.93,Überfällig
306388,7692,2023-10-15,Electricity,308,131.73,Bezahlt
306389,7692,2023-11-15,Electricity,320,115.48,Bezahlt
306390,7692,2023-12-15,Electricity,447,185.06,Überfällig
306391,7692,2024-01-15,Electricity,375,149.77,Bezahlt
306392,7692,2024-02-15,Electricity,360,130.86,Bezahlt
306393,7692,2024-03-15,Electricity,272,103.97,Bezahlt
306394,7692,2024-04-15,Electricity,267,100.11,Bezahlt
306395,7692,2024-05-15,Electricity,313,116.98,Offen
306396,7692,2024-06-15,Electricity,187,81.95,Bezahlt
306397,7692,2024-07-15,Electricity,221,96.8,Bezahlt
306398,7692,2024-08-15,Electricity,166,75.09,Bezahlt
306399,7692,2024-09-15,Electricity,281,105.74,Bezahlt
306400,7692,2024-10-15,Electricity,255,108.35,Bezahlt
306401,7692,2024-11-15,Electricity,288,122.74,Bezahlt
306402,7692,2024-12-15,Electricity,420,170.86,Bezahlt
306403,7692,2025-01-15,Electricity,356,129.9,Bezahlt
306404,7692,2025-02-15,Electricity,405,151.71,Bezahlt
306405,7692,2025-03-15,Electricity,291,109.73,Bezahlt
306406,7692,2025-04-15,Electricity,296,111.5,Bezahlt
306407,7692,2025-05-15,Electricity,246,98.48,Bezahlt
306408,7692,2025-06-15,Electricity,184,78.44,Offen
306409,7693,2023-01-15,Electricity,474,189.97,Bezahlt
306410,7693,2023-01-15,Gas,2653,264.77,Bezahlt
306411,7693,2023-02-15,Electricity,485,181.09,Überfällig
306412,7693,2023-02-15,Gas,2533,297.43,Bezahlt
306413,7693,2023-03-15,Electricity,356,139.29,Bezahlt
306414,7693,2023-03-15,Gas,1774,206.82,Bezahlt
306415,7693,2023-04-15,Electricity,334,128.92,Bezahlt
306416,7693,2023-04-15,Gas,1071,138.89,Bezahlt
306417,7693,2023-05-15,Electricity,388,160.56,Bezahlt
306418,7693,2023-05-15,Gas,617,76.37,Bezahlt
306419,7693,2023-06-15,Electricity,269,95.83,Bezahlt
306420,7693,2023-06-15,Gas,298,37.45,Bezahlt
306421,7693,2023-07-15,Electricity,233,99.23,Bezahlt
306422,7693,2023-07-15,Gas,236,35.56,Bezahlt
306423,7693,2023-08-15,Electricity,246,107.56,Bezahlt
306424,7693,2023-08-15,Gas,160,23.35,Bezahlt
306425,7693,2023-09-15,Electricity,348,122.52,Bezahlt
306426,7693,2023-09-15,Gas,391,58.38,Bezahlt
306427,7693,2023-10-15,Electricity,391,152.03,Bezahlt
306428,7693,2023-10-15,Gas,916,119.94,Bezahlt
306429,7693,2023-11-15,Electricity,405,138.04,Bezahlt
306430,7693,2023-11-15,Gas,2019,206.72,Bezahlt
306431,7693,2023-12-15,Electricity,531,176.24,Bezahlt
306432,7693,2023-12-15,Gas,2526,236.32,Bezahlt
306433,7693,2024-01-15,Electricity,389,130.75,Bezahlt
306434,7693,2024-01-15,Gas,2508,253.73,Bezahlt
306435,7693,2024-02-15,Electricity,394,143.44,Bezahlt
306436,7693,2024-02-15,Gas,2633,314.3,Bezahlt
306437,7693,2024-03-15,Electricity,346,132.66,Bezahlt
306438,7693,2024-03-15,Gas,2124,245.36,Bezahlt
306439,7693,2024-04-15,Electricity,333,114.86,Bezahlt
306440,7693,2024-04-15,Gas,947,113.46,Offen
306441,7693,2024-05-15,Electricity,390,148.55,Überfällig
306442,7693,2024-05-15,Gas,455,65.57,Bezahlt
306443,7693,2024-06-15,Electricity,295,109.3,Bezahlt
306444,7693,2024-06-15,Gas,304,45.06,Bezahlt
306445,7693,2024-07-15,Electricity,277,108.45,Bezahlt
306446,7693,2024-07-15,Gas,194,28.45,Bezahlt
306447,7693,2024-08-15,Electricity,242,97.52,Bezahlt
306448,7693,2024-08-15,Gas,171,24.7,Bezahlt
306449,7693,2024-09-15,Electricity,353,142.15,Bezahlt
306450,7693,2024-09-15,Gas,383,57.35,Bezahlt
306451,7693,2024-10-15,Electricity,328,114.35,Bezahlt
306452,7693,2024-10-15,Gas,941,121.18,Bezahlt
306453,7693,2024-11-15,Electricity,467,183.0,Bezahlt
306454,7693,2024-11-15,Gas,1730,207.2,Bezahlt
306455,7693,2024-12-15,Electricity,462,153.05,Bezahlt
306456,7693,2024-12-15,Gas,2248,262.73,Bezahlt
306457,7693,2025-01-15,Electricity,507,165.88,Bezahlt
306458,7693,2025-01-15,Gas,2679,303.51,Bezahlt
306459,7693,2025-02-15,Electricity,436,168.11,Offen
306460,7693,2025-02-15,Gas,2352,289.05,Bezahlt
306461,7693,2025-03-15,Electricity,331,115.91,Bezahlt
306462,7693,2025-03-15,Gas,1747,169.3,Bezahlt
306463,7693,2025-04-15,Electricity,311,131.5,Bezahlt
306464,7693,2025-04-15,Gas,956,130.68,Bezahlt
306465,7693,2025-05-15,Electricity,339,147.98,Bezahlt
306466,7693,2025-05-15,Gas,607,66.15,Bezahlt
306467,7693,2025-06-15,Electricity,233,82.83,Bezahlt
306468,7693,2025-06-15,Gas,267,38.47,Bezahlt
306469,7694,2023-01-15,Electricity,209,95.44,Offen
306470,7694,2023-01-15,Gas,895,101.48,Bezahlt
306471,7694,2023-02-15,Electricity,186,73.44,Bezahlt
306472,7694,2023-02-15,Gas,834,110.53,Bezahlt
306473,7694,2023-03-15,Electricity,205,88.1,Bezahlt
306474,7694,2023-03-15,Gas,810,91.2,Bezahlt
306475,7694,2023-04-15,Electricity,188,80.8,Überfällig
306476,7694,2023-04-15,Gas,369,45.68,Bezahlt
306477,7694,2023-05-15,Electricity,179,83.79,Bezahlt
306478,7694,2023-05-15,Gas,197,30.06,Bezahlt
306479,7694,2023-06-15,Electricity,138,55.94,Offen
306480,7694,2023-06-15,Gas,107,22.61,Bezahlt
306481,7694,2023-07-15,Electricity,128,58.48,Bezahlt
306482,7694,2023-07-15,Gas,60,16.07,Bezahlt
306483,7694,2023-08-15,Electricity,99,45.49,Offen
306484,7694,2023-08-15,Gas,80,17.49,Bezahlt
306485,7694,2023-09-15,Electricity,144,61.67,Bezahlt
306486,7694,2023-09-15,Gas,157,29.28,Bezahlt
306487,7694,2023-10-15,Electricity,163,61.78,Bezahlt
306488,7694,2023-10-15,Gas,345,49.72,Bezahlt
306489,7694,2023-11-15,Electricity,209,79.82,Offen
306490,7694,2023-11-15,Gas,555,77.56,Bezahlt
306491,7694,2023-12-15,Electricity,265,98.92,Bezahlt
306492,7694,2023-12-15,Gas,698,94.33,Bezahlt
306493,7694,2024-01-15,Electricity,221,100.77,Bezahlt
306494,7694,2024-01-15,Gas,826,92.61,Bezahlt
306495,7694,2024-02-15,Electricity,212,83.07,Bezahlt
306496,7694,2024-02-15,Gas,825,109.59,Bezahlt
306497,7694,2024-03-15,Electricity,203,81.31,Bezahlt
306498,7694,2024-03-15,Gas,705,87.12,Bezahlt
306499,7694,2024-04-15,Electricity,155,63.77,Bezahlt
306500,7694,2024-04-15,Gas,364,42.59,Bezahlt
306501,7694,2024-05-15,Electricity,160,68.51,Offen
306502,7694,2024-05-15,Gas,173,26.28,Bezahlt
306503,7694,2024-06-15,Electricity,123,54.96,Bezahlt
306504,7694,2024-06-15,Gas,116,22.59,Bezahlt
306505,7694,2024-07-15,Electricity,118,56.86,Bezahlt
306506,7694,2024-07-15,Gas,88,18.34,Bezahlt
306507,7694,2024-08-15,Electricity,123,51.68,Bezahlt
306508,7694,2024-08-15,Gas,82,16.6,Bezahlt
306509,7694,2024-09-15,Electricity,174,73.49,Bezahlt
306510,7694,2024-09-15,Gas,173,28.22,Bezahlt
306511,7694,2024-10-15,Electricity,168,75.75,Bezahlt
306512,7694,2024-10-15,Gas,371,53.04,Bezahlt
306513,7694,2024-11-15,Electricity,209,88.23,Bezahlt
306514,7694,2024-11-15,Gas,540,78.41,Bezahlt
306515,7694,2024-12-15,Electricity,207,91.24,Bezahlt
306516,7694,2024-12-15,Gas,809,113.4,Bezahlt
306517,7694,2025-01-15,Electricity,201,83.23,Bezahlt
306518,7694,2025-01-15,Gas,889,103.64,Bezahlt
306519,7694,2025-02-15,Electricity,189,73.63,Bezahlt
306520,7694,2025-02-15,Gas,911,101.41,Bezahlt
306521,7694,2025-03-15,Electricity,197,82.94,Überfällig
306522,7694,2025-03-15,Gas,761,100.99,Bezahlt
306523,7694,2025-04-15,Electricity,179,73.84,Bezahlt
306524,7694,2025-04-15,Gas,341,44.96,Bezahlt
306525,7694,2025-05-15,Electricity,158,65.75,Offen
306526,7694,2025-05-15,Gas,221,35.48,Bezahlt
306527,7694,2025-06-15,Electricity,133,54.82,Bezahlt
306528,7694,2025-06-15,Gas,91,19.46,Bezahlt
306529,7695,2023-01-15,Electricity,564,197.37,Bezahlt
306530,7695,2023-02-15,Electricity,523,186.9,Bezahlt
306531,7695,2023-03-15,Electricity,446,176.48,Bezahlt
306532,7695,2023-04-15,Electricity,355,153.64,Offen
306533,7695,2023-05-15,Electricity,397,149.23,Überfällig
306534,7695,2023-06-15,Electricity,288,111.91,Bezahlt
306535,7695,2023-07-15,Electricity,249,109.18,Bezahlt
306536,7695,2023-08-15,Electricity,252,101.73,Bezahlt
306537,7695,2023-09-15,Electricity,341,124.37,Bezahlt
306538,7695,2023-10-15,Electricity,415,170.44,Offen
306539,7695,2023-11-15,Electricity,419,145.53,Bezahlt
306540,7695,2023-12-15,Electricity,559,201.99,Bezahlt
306541,7695,2024-01-15,Electricity,476,160.75,Bezahlt
306542,7695,2024-02-15,Electricity,507,165.88,Bezahlt
306543,7695,2024-03-15,Electricity,414,163.23,Bezahlt
306544,7695,2024-04-15,Electricity,388,149.03,Bezahlt
306545,7695,2024-05-15,Electricity,447,155.87,Offen
306546,7695,2024-06-15,Electricity,265,103.32,Bezahlt
306547,7695,2024-07-15,Electricity,244,107.9,Bezahlt
306548,7695,2024-08-15,Electricity,305,132.49,Bezahlt
306549,7695,2024-09-15,Electricity,401,168.01,Bezahlt
306550,7695,2024-10-15,Electricity,444,170.45,Bezahlt
306551,7695,2024-11-15,Electricity,495,168.0,Bezahlt
306552,7695,2024-12-15,Electricity,547,213.26,Bezahlt
306553,7695,2025-01-15,Electricity,559,208.14,Bezahlt
306554,7695,2025-02-15,Electricity,562,191.64,Bezahlt
306555,7695,2025-03-15,Electricity,398,149.3,Bezahlt
306556,7695,2025-04-15,Electricity,402,144.86,Bezahlt
306557,7695,2025-05-15,Electricity,425,144.18,Bezahlt
306558,7695,2025-06-15,Electricity,270,107.4,Bezahlt
306559,7696,2023-01-15,Electricity,229,87.44,Bezahlt
306560,7696,2023-01-15,Gas,1078,143.53,Bezahlt
306561,7696,2023-02-15,Electricity,211,83.41,Bezahlt
306562,7696,2023-02-15,Gas,988,111.07,Bezahlt
306563,7696,2023-03-15,Electricity,202,84.15,Bezahlt
306564,7696,2023-03-15,Gas,567,73.24,Bezahlt
306565,7696,2023-04-15,Electricity,146,66.65,Bezahlt
306566,7696,2023-04-15,Gas,423,62.51,Bezahlt
306567,7696,2023-05-15,Electricity,181,75.77,Bezahlt
306568,7696,2023-05-15,Gas,165,29.99,Offen
306569,7696,2023-06-15,Electricity,117,51.36,Bezahlt
306570,7696,2023-06-15,Gas,89,18.26,Offen
306571,7696,2023-07-15,Electricity,111,46.92,Bezahlt
306572,7696,2023-07-15,Gas,69,15.41,Offen
306573,7696,2023-08-15,Electricity,124,59.63,Bezahlt
306574,7696,2023-08-15,Gas,73,16.2,Bezahlt
306575,7696,2023-09-15,Electricity,160,64.14,Bezahlt
306576,7696,2023-09-15,Gas,146,22.38,Bezahlt
306577,7696,2023-10-15,Electricity,162,71.99,Bezahlt
306578,7696,2023-10-15,Gas,408,55.95,Bezahlt
306579,7696,2023-11-15,Electricity,177,82.03,Bezahlt
306580,7696,2023-11-15,Gas,747,89.62,Überfällig
306581,7696,2023-12-15,Electricity,221,81.41,Überfällig
306582,7696,2023-12-15,Gas,848,91.5,Bezahlt
306583,7696,2024-01-15,Electricity,213,91.77,Bezahlt
306584,7696,2024-01-15,Gas,802,86.94,Bezahlt
306585,7696,2024-02-15,Electricity,188,80.47,Bezahlt
306586,7696,2024-02-15,Gas,844,102.55,Bezahlt
306587,7696,2024-03-15,Electricity,191,76.23,Bezahlt
306588,7696,2024-03-15,Gas,624,74.63,Bezahlt
306589,7696,2024-04-15,Electricity,190,72.14,Bezahlt
306590,7696,2024-04-15,Gas,459,54.83,Bezahlt
306591,7696,2024-05-15,Electricity,151,60.41,Bezahlt
306592,7696,2024-05-15,Gas,209,29.96,Bezahlt
306593,7696,2024-06-15,Electricity,118,51.21,Bezahlt
306594,7696,2024-06-15,Gas,112,19.92,Bezahlt
306595,7696,2024-07-15,Electricity,373,125.35,Bezahlt
306596,7696,2024-08-15,Electricity,362,138.58,Bezahlt
306597,7696,2024-09-15,Electricity,460,185.79,Bezahlt
306598,7696,2024-10-15,Electricity,504,189.89,Bezahlt
306599,7696,2024-11-15,Electricity,637,209.21,Bezahlt
306600,7696,2024-12-15,Electricity,624,261.46,Bezahlt
306601,7696,2025-01-15,Electricity,647,230.61,Bezahlt
306602,7696,2025-02-15,Electricity,639,258.41,Überfällig
306603,7696,2025-03-15,Electricity,580,235.65,Bezahlt
306604,7696,2025-04-15,Electricity,471,166.55,Bezahlt
306605,7696,2025-05-15,Electricity,502,207.32,Bezahlt
306606,7696,2025-06-15,Electricity,387,152.78,Bezahlt
306607,7697,2023-01-15,Electricity,461,156.55,Bezahlt
306608,7697,2023-02-15,Electricity,504,185.84,Bezahlt
306609,7697,2023-03-15,Electricity,417,138.37,Bezahlt
306610,7697,2023-04-15,Electricity,362,150.67,Bezahlt
306611,7697,2023-05-15,Electricity,473,160.38,Bezahlt
306612,7697,2023-06-15,Electricity,279,122.71,Bezahlt
306613,7697,2023-07-15,Electricity,286,104.64,Bezahlt
306614,7697,2023-08-15,Electricity,267,113.63,Offen
306615,7697,2023-09-15,Electricity,408,157.28,Bezahlt
306616,7697,2023-10-15,Electricity,450,153.58,Bezahlt
306617,7697,2023-11-15,Electricity,557,179.65,Bezahlt
306618,7697,2023-12-15,Electricity,641,222.52,Bezahlt
306619,7697,2024-01-15,Electricity,539,189.4,Bezahlt
306620,7697,2024-02-15,Electricity,519,205.61,Bezahlt
306621,7697,2024-03-15,Electricity,463,197.33,Bezahlt
306622,7697,2024-04-15,Electricity,356,145.92,Bezahlt
306623,7697,2024-05-15,Electricity,450,149.5,Bezahlt
306624,7697,2024-06-15,Electricity,348,119.94,Bezahlt
306625,7697,2024-07-15,Electricity,280,105.23,Bezahlt
306626,7697,2024-08-15,Electricity,328,119.39,Bezahlt
306627,7697,2024-09-15,Electricity,373,151.41,Bezahlt
306628,7697,2024-10-15,Electricity,420,141.61,Bezahlt
306629,7697,2024-11-15,Electricity,442,181.54,Überfällig
306630,7697,2024-12-15,Electricity,580,227.6,Bezahlt
306631,7697,2025-01-15,Electricity,469,171.44,Bezahlt
306632,7697,2025-02-15,Electricity,596,197.13,Bezahlt
306633,7697,2025-03-15,Electricity,439,178.12,Bezahlt
306634,7697,2025-04-15,Electricity,475,160.15,Offen
306635,7697,2025-05-15,Electricity,475,166.82,Offen
306636,7697,2025-06-15,Electricity,325,136.87,Bezahlt
306637,7698,2023-01-15,Electricity,1135,372.43,Bezahlt
306638,7698,2023-02-15,Electricity,1101,405.09,Bezahlt
306639,7698,2023-03-15,Electricity,1032,403.2,Bezahlt
306640,7698,2023-04-15,Electricity,834,300.84,Bezahlt
306641,7698,2023-05-15,Electricity,860,308.89,Bezahlt
306642,7698,2023-06-15,Electricity,699,242.49,Offen
306643,7698,2023-07-15,Electricity,571,193.43,Bezahlt
306644,7698,2023-08-15,Electricity,586,231.23,Bezahlt
306645,7698,2023-09-15,Electricity,909,303.5,Bezahlt
306646,7698,2023-10-15,Electricity,1025,340.05,Bezahlt
306647,7698,2023-11-15,Electricity,928,305.19,Bezahlt
306648,7698,2023-12-15,Electricity,1382,480.04,Bezahlt
306649,7698,2024-01-15,Electricity,1181,388.28,Bezahlt
306650,7698,2024-02-15,Electricity,1227,417.31,Bezahlt
306651,7698,2024-03-15,Electricity,1098,445.37,Bezahlt
306652,7698,2024-04-15,Electricity,1014,415.87,Bezahlt
306653,7698,2024-05-15,Electricity,831,333.02,Bezahlt
306654,7698,2024-06-15,Electricity,750,242.79,Offen
306655,7698,2024-07-15,Electricity,549,216.76,Bezahlt
