transaction_id,date,account_key,department_key,vendor_key,product_key,customer_key,amount,approval_status,procurement_method,approver_id,approval_date,purchase_order_number,contract_reference
21750,2024-07-26,2,18,129,6,11691,727.16,Pending,Ausschreibung,,,PO-250858,
21751,2023-03-14,1,20,22,14,5185,449.02,Approved,Vertrag,581,2023-03-20,PO-905731,VTR-2024-1597
21752,2022-12-10,1,17,168,8,6611,3447.68,Approved,Direktvergabe,140,2022-12-15,PO-659897,VTR-2025-7888
21753,2025-01-13,2,30,122,13,8762,466.36,Approved,Ausschreibung,568,2025-01-19,,VTR-2023-3085
21754,2024-05-31,2,21,11,6,17194,1437.03,Pending,Vertrag,,,PO-651907,
21755,2025-04-22,3,40,171,6,1067,888.91,Approved,Direktvergabe,322,2025-04-28,PO-509153,
21756,2023-02-06,3,30,113,15,7846,831.91,Pending,Direktvergabe,,,PO-308578,VTR-2025-7896
21757,2022-09-13,2,31,154,13,594,943.22,Approved,Ausschreibung,137,2022-09-15,PO-818472,VTR-2024-4042
21758,2022-05-25,2,36,123,6,1218,930.45,Approved,Ausschreibung,611,2022-05-30,PO-955627,
21759,2025-05-18,1,20,116,15,11805,4624.15,Approved,Ausschreibung,216,2025-05-25,PO-338457,
21760,2024-08-24,2,14,6,7,14500,1127.89,Approved,Vertrag,951,2024-08-28,PO-500459,VTR-2025-4747
21761,2022-02-06,1,33,70,6,6715,3027.89,Approved,Ausschreibung,258,2022-02-13,PO-563417,VTR-2023-2773
21762,2023-09-25,1,31,145,3,17308,2604.07,Approved,Direktvergabe,329,2023-09-30,PO-100168,VTR-2024-1986
21763,2023-11-25,1,28,70,10,6945,3355.5,Approved,Vertrag,357,2023-11-27,,VTR-2021-1640
21764,2023-07-03,1,39,82,13,448,3473.2,Approved,Ausschreibung,219,2023-07-08,PO-524891,
21765,2024-08-21,2,33,28,7,13984,447.92,Approved,Vertrag,138,2024-08-26,,
21766,2025-02-21,2,35,78,8,16059,301.26,Rejected,Vertrag,276,2025-02-23,,
21767,2022-01-30,2,20,93,4,13219,991.04,Approved,Vertrag,907,2022-02-03,PO-940949,VTR-2020-5175
21768,2022-04-08,1,17,127,13,14618,3120.81,Approved,Vertrag,9,2022-04-12,,VTR-2020-6800
21769,2022-01-27,1,23,135,11,2915,766.06,Approved,Direktvergabe,569,2022-01-30,PO-314967,
21770,2023-06-13,2,23,191,12,858,1270.49,Approved,Ausschreibung,72,2023-06-14,PO-773747,VTR-2023-2884
21771,2023-06-05,1,40,181,7,11980,411.34,Pending,Ausschreibung,,,PO-329684,VTR-2021-8236
21772,2024-06-14,2,22,129,9,11193,11.69,Rejected,Ausschreibung,43,2024-06-21,PO-490982,
21773,2023-08-02,3,27,186,4,15010,993.91,Approved,Ausschreibung,959,2023-08-09,PO-854731,VTR-2024-2235
21774,2025-05-23,3,35,195,14,14182,1678.65,Pending,Direktvergabe,,,PO-832975,VTR-2024-5461
21775,2022-11-08,3,16,42,4,4400,1455.94,Approved,Ausschreibung,667,2022-11-10,PO-192065,VTR-2020-1258
21776,2025-01-05,2,18,152,7,1609,841.17,Approved,Direktvergabe,423,2025-01-07,PO-357937,VTR-2025-2165
21777,2024-03-09,2,19,110,11,19993,1260.46,Approved,Ausschreibung,767,2024-03-14,PO-316901,
21778,2024-03-09,3,12,50,6,13504,1217.85,Rejected,Ausschreibung,352,2024-03-10,,VTR-2020-6240
21779,2022-03-05,1,13,87,8,3152,2408.52,Approved,Ausschreibung,816,2022-03-11,PO-377529,VTR-2022-4728
21780,2024-05-28,1,24,99,10,8067,3007.52,Approved,Direktvergabe,221,2024-06-04,PO-118999,VTR-2024-4705
21781,2022-04-07,1,12,158,15,8691,4954.15,Approved,Ausschreibung,172,2022-04-14,,
21782,2023-09-24,2,21,176,6,2689,214.83,Approved,Vertrag,100,2023-09-26,PO-504657,VTR-2022-3528
21783,2025-03-06,1,33,190,10,1598,2777.8,Approved,Direktvergabe,926,2025-03-12,,VTR-2023-7888
21784,2023-08-17,3,13,196,12,17804,199.55,Approved,Ausschreibung,478,2023-08-21,PO-907682,
21785,2022-07-06,2,22,45,4,12176,969.13,Approved,Vertrag,634,2022-07-09,PO-481004,VTR-2025-6786
21786,2025-05-24,2,20,108,1,1843,463.27,Approved,Ausschreibung,389,2025-05-25,PO-966816,
21787,2024-12-09,1,10,16,10,10249,3861.54,Approved,Vertrag,27,2024-12-11,,
21788,2022-03-02,2,37,185,14,11105,1625.14,Pending,Vertrag,,,PO-456546,VTR-2022-1590
21789,2025-02-20,2,36,176,8,233,1649.49,Pending,Ausschreibung,,,PO-823892,
21790,2023-08-24,1,39,53,12,16841,4903.51,Approved,Vertrag,349,2023-08-31,PO-429699,
21791,2023-04-11,2,28,3,13,4215,1430.24,Approved,Ausschreibung,466,2023-04-14,PO-541333,VTR-2022-5171
21792,2022-04-12,3,18,19,15,10159,952.19,Approved,Vertrag,114,2022-04-14,,VTR-2025-4201
21793,2025-03-25,1,37,161,7,5542,2906.07,Approved,Direktvergabe,193,2025-03-31,PO-562982,
21794,2022-04-13,1,32,30,11,8488,2752.28,Approved,Vertrag,666,2022-04-18,PO-486468,
21795,2023-03-25,2,19,124,3,3452,297.27,Approved,Ausschreibung,499,2023-03-29,PO-475203,VTR-2023-3768
21796,2024-02-29,3,35,151,5,7369,822.55,Approved,Direktvergabe,928,2024-03-02,,VTR-2025-9067
21797,2022-06-04,3,29,189,2,16117,1707.79,Rejected,Direktvergabe,69,2022-06-09,PO-694125,
21798,2023-01-16,2,28,51,3,4529,311.85,Approved,Vertrag,570,2023-01-21,PO-301906,VTR-2023-8252
21799,2022-07-14,2,23,102,10,427,851.27,Approved,Ausschreibung,625,2022-07-21,PO-401818,
21800,2022-06-04,2,19,155,10,6317,183.49,Approved,Ausschreibung,814,2022-06-08,,VTR-2020-3463
21801,2024-11-11,2,39,125,6,18905,1991.75,Approved,Vertrag,779,2024-11-13,,
21802,2024-05-02,3,23,48,3,16941,688.27,Approved,Direktvergabe,374,2024-05-04,PO-930398,VTR-2022-8066
21803,2022-07-04,1,30,59,2,12691,3450.42,Approved,Vertrag,59,2022-07-08,PO-601169,
21804,2022-09-10,1,32,138,6,11378,292.94,Approved,Vertrag,349,2022-09-14,,
21805,2023-09-07,3,26,146,4,9968,186.26,Approved,Ausschreibung,941,2023-09-13,PO-166671,VTR-2021-3343
21806,2022-07-20,1,11,2,15,18943,4476.31,Approved,Direktvergabe,53,2022-07-26,PO-307053,VTR-2020-1142
21807,2023-01-07,2,35,131,1,8271,978.58,Approved,Ausschreibung,249,2023-01-09,PO-592830,
21808,2022-09-28,1,13,92,3,19453,3729.07,Approved,Vertrag,876,2022-10-04,PO-196021,
21809,2023-10-04,2,12,90,3,13938,146.89,Approved,Direktvergabe,167,2023-10-10,PO-352331,VTR-2020-3427
21810,2024-08-29,1,28,37,7,15218,1759.75,Approved,Vertrag,59,2024-09-01,PO-241573,
21811,2022-07-20,3,10,123,12,7222,1495.59,Approved,Vertrag,475,2022-07-21,PO-139973,
21812,2022-08-22,3,27,29,12,7908,1675.37,Approved,Ausschreibung,165,2022-08-26,PO-106297,
21813,2025-04-08,1,11,90,10,17446,2499.54,Pending,Direktvergabe,,,,VTR-2025-3718
21814,2025-03-16,2,27,78,14,11408,326.96,Pending,Vertrag,,,,VTR-2021-6662
21815,2023-10-24,1,33,76,9,445,4394.37,Approved,Ausschreibung,551,2023-10-28,,
21816,2023-07-10,3,18,45,15,18355,327.24,Pending,Vertrag,,,PO-169423,VTR-2025-4102
21817,2024-08-01,3,39,64,12,15265,1375.02,Rejected,Direktvergabe,683,2024-08-06,PO-482446,VTR-2022-6973
21818,2024-04-15,3,30,147,5,16665,1949.78,Approved,Vertrag,727,2024-04-22,,VTR-2023-5988
21819,2022-11-27,2,12,148,7,17933,1306.99,Pending,Direktvergabe,,,,VTR-2021-9364
21820,2022-06-05,2,38,168,5,3494,1606.7,Approved,Vertrag,490,2022-06-06,PO-717030,
21821,2024-08-18,2,29,8,5,10537,1948.98,Approved,Vertrag,302,2024-08-23,,VTR-2023-6250
21822,2023-07-24,3,14,133,11,3334,1394.44,Approved,Ausschreibung,189,2023-07-31,PO-837426,
21823,2024-01-08,1,38,197,10,13017,2477.21,Approved,Vertrag,530,2024-01-11,PO-204667,
21824,2024-09-11,2,28,82,3,8331,614.76,Pending,Ausschreibung,,,,VTR-2021-6754
21825,2024-02-17,1,15,48,11,19742,2080.04,Approved,Ausschreibung,890,2024-02-18,PO-167050,VTR-2020-9079
21826,2025-04-01,1,31,79,7,15762,2235.65,Approved,Direktvergabe,464,2025-04-07,,VTR-2020-3918
21827,2023-11-08,3,15,178,3,4423,571.62,Approved,Ausschreibung,595,2023-11-13,PO-469528,VTR-2020-4813
21828,2023-02-16,2,16,163,14,19196,640.76,Approved,Ausschreibung,97,2023-02-22,PO-368151,
21829,2022-05-29,3,26,159,13,13716,831.94,Approved,Direktvergabe,173,2022-06-04,,VTR-2023-2383
21830,2023-08-19,1,34,111,2,10228,1024.58,Approved,Ausschreibung,378,2023-08-25,,VTR-2025-7709
21831,2024-03-17,1,36,16,10,2416,760.3,Approved,Ausschreibung,845,2024-03-23,PO-547967,
21832,2022-07-12,2,35,119,5,18868,1422.48,Approved,Direktvergabe,962,2022-07-18,PO-154895,
21833,2022-07-15,1,10,26,4,9189,3148.26,Approved,Direktvergabe,970,2022-07-21,,VTR-2020-6001
21834,2024-05-13,1,28,27,11,13252,186.5,Approved,Ausschreibung,162,2024-05-14,PO-228280,VTR-2024-7366
21835,2024-06-14,1,11,92,3,19689,1302.19,Approved,Ausschreibung,184,2024-06-18,PO-406184,
21836,2022-08-12,1,28,176,4,16273,4369.86,Approved,Vertrag,743,2022-08-19,PO-367758,
21837,2022-08-23,1,14,193,3,6494,4688.71,Approved,Ausschreibung,941,2022-08-26,,VTR-2023-3124
21838,2022-09-02,1,38,115,2,5156,3222.43,Pending,Direktvergabe,,,PO-467615,
21839,2022-12-02,1,32,113,1,14496,2491.1,Approved,Ausschreibung,301,2022-12-09,PO-217686,VTR-2024-9548
21840,2025-02-01,3,10,178,9,2727,393.91,Approved,Vertrag,718,2025-02-05,PO-113772,VTR-2022-7783
21841,2022-06-06,1,33,38,6,3875,1371.6,Pending,Direktvergabe,,,,
21842,2022-08-10,1,35,148,15,15385,4532.31,Approved,Direktvergabe,29,2022-08-16,,VTR-2025-8348
21843,2024-10-09,2,14,115,6,17002,1178.27,Approved,Vertrag,894,2024-10-10,PO-193279,VTR-2025-8466
21844,2022-08-19,3,23,177,15,9893,161.13,Approved,Direktvergabe,402,2022-08-21,PO-147175,VTR-2024-5698
21845,2022-07-01,1,36,193,14,4945,2444.02,Approved,Vertrag,569,2022-07-08,,VTR-2024-9811
21846,2022-02-07,3,37,15,2,10028,510.9,Approved,Direktvergabe,510,2022-02-14,PO-565642,
21847,2025-02-13,3,37,138,14,8728,277.47,Approved,Direktvergabe,531,2025-02-16,PO-981687,
21848,2022-02-20,2,37,167,11,16460,400.43,Approved,Ausschreibung,638,2022-02-27,PO-327778,
21849,2023-05-09,1,38,116,1,2956,1963.26,Approved,Direktvergabe,171,2023-05-10,,VTR-2020-3907
21850,2022-08-24,2,31,157,10,11805,586.85,Approved,Ausschreibung,668,2022-08-26,PO-618204,VTR-2020-7471
21851,2024-03-18,1,16,146,1,17332,3788.0,Approved,Vertrag,134,2024-03-21,PO-346896,VTR-2020-2072
21852,2023-10-24,2,10,134,14,3154,662.96,Approved,Direktvergabe,248,2023-10-26,PO-728978,VTR-2024-6175
21853,2024-09-08,1,19,123,14,6536,3559.56,Approved,Ausschreibung,667,2024-09-14,PO-599427,VTR-2025-1737
21854,2024-08-19,3,17,63,15,5975,313.27,Approved,Vertrag,877,2024-08-24,,VTR-2021-2507
21855,2022-09-08,2,28,46,13,16589,1116.36,Approved,Direktvergabe,438,2022-09-14,PO-514320,
21856,2025-03-19,1,22,72,3,3846,1065.05,Approved,Vertrag,208,2025-03-24,PO-400892,
21857,2024-09-16,1,31,147,15,7638,436.43,Approved,Direktvergabe,695,2024-09-17,PO-451908,VTR-2023-8934
21858,2023-07-01,2,19,85,13,15147,279.92,Approved,Vertrag,854,2023-07-02,PO-947217,
21859,2022-06-29,2,30,142,10,13438,997.25,Approved,Direktvergabe,118,2022-06-30,PO-119422,VTR-2022-3658
21860,2022-05-03,1,25,11,3,1846,970.03,Approved,Direktvergabe,955,2022-05-08,PO-844603,VTR-2022-1834
21861,2025-06-15,1,33,54,1,4432,4802.21,Rejected,Direktvergabe,112,2025-06-19,PO-557253,VTR-2022-1426
21862,2022-12-07,3,40,104,10,3850,1941.22,Approved,Vertrag,273,2022-12-11,PO-968823,VTR-2025-3879
21863,2023-04-06,3,12,154,12,11720,1698.43,Pending,Direktvergabe,,,PO-200183,
21864,2024-01-12,3,14,6,6,10347,1287.39,Approved,Ausschreibung,114,2024-01-16,PO-879758,
21865,2022-12-14,2,17,124,3,5333,1626.29,Pending,Ausschreibung,,,PO-377014,VTR-2020-5194
21866,2024-12-16,2,10,46,15,19420,1671.27,Approved,Direktvergabe,505,2024-12-20,PO-843259,VTR-2022-3674
21867,2023-09-13,3,38,67,15,4491,54.19,Approved,Ausschreibung,993,2023-09-16,PO-696020,
21868,2022-11-24,2,15,74,5,13962,477.25,Approved,Vertrag,563,2022-11-25,PO-435093,VTR-2023-5049
21869,2023-07-09,1,27,186,5,12520,1195.06,Approved,Ausschreibung,964,2023-07-12,,VTR-2023-2905
21870,2025-05-04,3,31,4,1,17041,1051.3,Pending,Vertrag,,,,
21871,2024-03-07,2,29,121,8,4921,188.61,Approved,Direktvergabe,37,2024-03-13,,
21872,2024-03-03,2,17,4,13,9304,411.35,Pending,Ausschreibung,,,,
21873,2024-08-29,2,16,87,2,8442,1912.63,Approved,Vertrag,325,2024-09-01,PO-415588,VTR-2025-4795
21874,2023-06-22,2,36,22,8,18644,1562.45,Approved,Direktvergabe,265,2023-06-24,,
21875,2024-01-30,2,18,136,5,9194,977.78,Pending,Direktvergabe,,,,VTR-2020-2485
21876,2024-04-11,1,12,11,8,3441,980.92,Approved,Direktvergabe,922,2024-04-15,PO-680407,VTR-2025-6839
21877,2022-05-19,2,13,110,11,7259,1562.27,Approved,Direktvergabe,841,2022-05-26,PO-561589,VTR-2024-8672
21878,2022-11-05,1,40,84,4,19023,1200.36,Approved,Vertrag,531,2022-11-08,PO-360194,VTR-2025-7485
21879,2023-08-20,2,14,86,7,3521,233.94,Approved,Direktvergabe,615,2023-08-24,PO-864435,VTR-2020-5550
21880,2022-01-11,1,25,56,2,11651,850.33,Approved,Direktvergabe,258,2022-01-16,,
21881,2022-11-02,2,26,148,8,8320,469.04,Approved,Direktvergabe,239,2022-11-06,,VTR-2020-6120
21882,2024-12-12,3,34,165,12,11530,1873.34,Approved,Vertrag,137,2024-12-16,PO-598685,
21883,2025-04-20,3,19,25,14,15349,1993.15,Approved,Vertrag,603,2025-04-24,PO-839124,
21884,2024-09-03,2,22,83,2,15552,641.63,Approved,Ausschreibung,729,2024-09-04,PO-220278,VTR-2022-7825
21885,2023-05-22,2,29,97,14,12123,362.67,Approved,Ausschreibung,660,2023-05-24,,
21886,2025-06-01,2,27,41,11,7305,1187.15,Approved,Vertrag,130,2025-06-04,PO-982216,VTR-2020-9431
21887,2022-05-26,2,19,84,6,16799,1733.69,Approved,Vertrag,950,2022-05-29,PO-279627,
21888,2024-05-22,2,37,27,12,17880,1932.45,Approved,Ausschreibung,346,2024-05-23,,VTR-2023-7563
21889,2025-03-05,3,33,3,12,1807,430.1,Approved,Vertrag,381,2025-03-06,,VTR-2022-1495
21890,2024-11-26,2,23,157,14,15541,1765.22,Approved,Direktvergabe,86,2024-12-02,PO-651456,VTR-2023-8513
21891,2025-05-03,1,21,47,6,11788,2561.85,Approved,Direktvergabe,808,2025-05-07,PO-237828,VTR-2022-6573
21892,2024-08-19,1,17,67,11,17436,2087.48,Approved,Vertrag,608,2024-08-23,PO-827773,
21893,2022-03-06,2,13,37,11,13071,173.23,Approved,Vertrag,238,2022-03-07,PO-461391,
21894,2025-05-01,1,13,124,14,12803,4295.71,Approved,Vertrag,346,2025-05-04,,VTR-2020-1976
21895,2022-07-28,1,35,158,3,2112,483.71,Approved,Vertrag,934,2022-07-31,PO-208829,VTR-2021-4632
21896,2025-04-27,3,23,41,15,12371,808.72,Approved,Vertrag,139,2025-05-01,PO-150197,VTR-2022-4109
21897,2024-12-24,2,33,79,12,18748,1361.72,Approved,Direktvergabe,661,2024-12-25,,VTR-2023-1975
21898,2022-01-21,2,39,51,14,16614,112.34,Approved,Ausschreibung,689,2022-01-23,PO-899335,VTR-2023-7144
21899,2025-01-09,1,23,91,3,11874,1219.07,Approved,Ausschreibung,222,2025-01-13,PO-254468,VTR-2023-1450
21900,2022-05-31,2,18,154,5,19028,278.21,Approved,Direktvergabe,63,2022-06-06,PO-154244,VTR-2022-5709
21901,2023-04-07,3,15,8,13,426,965.48,Approved,Ausschreibung,369,2023-04-13,PO-418349,VTR-2024-7617
21902,2024-03-02,1,40,61,9,6342,2084.27,Approved,Vertrag,609,2024-03-07,PO-347218,
21903,2023-03-13,1,21,177,3,4178,4001.74,Approved,Vertrag,838,2023-03-18,,VTR-2025-3878
21904,2023-02-02,2,39,107,5,2830,844.89,Approved,Vertrag,660,2023-02-03,,VTR-2020-6472
21905,2022-11-25,1,13,77,9,4847,3451.28,Approved,Vertrag,463,2022-11-28,PO-484251,
21906,2024-07-25,1,35,165,2,7754,433.84,Approved,Vertrag,5,2024-07-27,,VTR-2021-2820
21907,2024-06-20,2,18,25,14,9821,1597.44,Approved,Vertrag,484,2024-06-22,,
21908,2024-07-03,1,36,66,7,4221,4758.75,Approved,Ausschreibung,448,2024-07-06,PO-838723,VTR-2025-4802
21909,2023-07-13,2,12,50,3,7951,1859.06,Approved,Ausschreibung,118,2023-07-18,,
21910,2022-09-18,3,38,23,11,8021,13.99,Approved,Vertrag,164,2022-09-23,PO-250376,
21911,2023-12-22,3,18,156,9,12952,350.46,Rejected,Vertrag,578,2023-12-24,,VTR-2023-7343
21912,2022-06-18,2,10,61,6,10662,461.82,Approved,Vertrag,475,2022-06-19,,VTR-2023-2033
21913,2023-01-01,2,17,26,14,17502,155.57,Approved,Vertrag,23,2023-01-06,PO-383481,
21914,2024-08-15,1,22,124,5,13011,902.61,Pending,Ausschreibung,,,PO-201875,
21915,2023-05-13,2,30,67,3,13703,1141.62,Approved,Vertrag,117,2023-05-18,,
21916,2024-02-02,2,20,28,11,823,582.6,Approved,Ausschreibung,28,2024-02-09,PO-591547,
21917,2023-01-29,1,29,120,4,14436,2151.55,Pending,Vertrag,,,PO-720629,VTR-2020-1995
21918,2024-01-16,3,14,189,8,6898,1242.11,Rejected,Ausschreibung,190,2024-01-18,PO-953721,
21919,2024-12-24,1,13,126,7,14751,2384.57,Approved,Direktvergabe,510,2024-12-26,,VTR-2020-1096
21920,2024-10-02,1,13,91,7,2631,3163.08,Approved,Direktvergabe,847,2024-10-05,,VTR-2022-1274
21921,2022-11-10,1,39,144,9,14566,697.24,Approved,Ausschreibung,512,2022-11-17,,VTR-2021-2365
21922,2024-04-29,1,16,148,15,12167,101.7,Approved,Direktvergabe,433,2024-05-04,PO-660462,VTR-2020-1427
21923,2024-08-22,2,13,18,7,14895,1316.49,Approved,Ausschreibung,147,2024-08-26,,
21924,2024-08-09,1,36,24,13,8917,812.45,Approved,Ausschreibung,334,2024-08-10,,VTR-2025-3962
21925,2024-06-26,3,31,170,10,8204,286.37,Approved,Vertrag,458,2024-06-27,PO-960856,VTR-2022-9714
21926,2024-03-30,1,35,99,8,2459,1703.01,Approved,Vertrag,88,2024-04-05,PO-701459,VTR-2021-4719
21927,2025-05-20,3,13,128,14,5513,1178.2,Approved,Direktvergabe,570,2025-05-23,PO-112058,VTR-2021-3996
21928,2025-04-20,1,38,146,13,9238,1913.48,Approved,Ausschreibung,19,2025-04-23,PO-221486,
21929,2024-10-27,2,21,7,1,19676,680.08,Approved,Vertrag,482,2024-11-01,PO-909576,
21930,2023-10-30,2,20,109,15,8568,578.3,Approved,Vertrag,836,2023-11-03,PO-216485,VTR-2023-9294
21931,2024-03-29,1,18,121,1,2025,3829.55,Pending,Vertrag,,,,
21932,2025-06-24,1,22,25,3,11469,3068.93,Approved,Direktvergabe,261,2025-06-26,PO-204000,
21933,2024-04-13,3,34,107,14,17462,1362.81,Approved,Ausschreibung,397,2024-04-14,PO-104320,VTR-2025-5440
21934,2023-01-11,1,16,44,9,6852,711.94,Approved,Vertrag,101,2023-01-12,PO-122156,VTR-2021-2507
21935,2024-07-07,1,40,144,2,236,420.9,Pending,Ausschreibung,,,,
21936,2024-08-16,1,33,48,8,2989,4769.82,Approved,Direktvergabe,16,2024-08-19,,VTR-2020-8099
21937,2023-10-29,1,12,14,6,1701,2789.38,Pending,Vertrag,,,PO-339982,VTR-2024-8213
21938,2023-09-25,3,26,165,7,18283,39.17,Approved,Direktvergabe,298,2023-10-01,PO-341413,VTR-2020-3140
21939,2023-11-21,2,17,36,15,19430,1502.34,Approved,Direktvergabe,950,2023-11-24,,
21940,2025-03-11,2,33,172,11,2553,702.18,Approved,Direktvergabe,635,2025-03-18,PO-173628,VTR-2020-2146
21941,2023-12-20,1,13,169,5,10611,387.05,Rejected,Direktvergabe,113,2023-12-24,,VTR-2020-7877
21942,2022-05-20,1,34,159,11,12681,4656.07,Approved,Direktvergabe,29,2022-05-25,,VTR-2025-9095
21943,2022-01-25,2,32,192,13,17222,57.93,Rejected,Direktvergabe,312,2022-01-26,PO-726016,
21944,2022-06-11,1,34,15,12,3132,2136.73,Approved,Ausschreibung,859,2022-06-16,PO-347141,VTR-2024-8398
21945,2023-12-27,1,27,168,9,15779,4543.03,Approved,Ausschreibung,266,2024-01-01,PO-299615,VTR-2025-8378
21946,2022-04-25,1,34,100,14,15579,674.26,Approved,Ausschreibung,725,2022-04-28,,VTR-2020-1469
21947,2025-03-02,1,23,23,5,7134,1657.37,Approved,Direktvergabe,24,2025-03-03,PO-937074,VTR-2024-6397
21948,2024-02-25,2,24,152,11,15359,1342.58,Approved,Ausschreibung,512,2024-02-28,PO-430219,VTR-2022-5502
21949,2022-12-01,1,26,6,8,2156,2463.24,Approved,Direktvergabe,262,2022-12-03,PO-499572,VTR-2024-6578
21950,2023-03-11,3,28,87,12,3881,1191.19,Approved,Ausschreibung,813,2023-03-15,PO-403303,VTR-2022-8859
21951,2025-06-29,2,33,14,13,5676,104.06,Approved,Vertrag,137,2025-07-01,,VTR-2024-7647
21952,2023-01-21,1,19,182,6,9042,3656.92,Approved,Vertrag,802,2023-01-26,PO-135195,VTR-2025-2534
21953,2024-07-05,1,26,135,7,13121,2699.67,Approved,Vertrag,295,2024-07-10,PO-620219,VTR-2022-9366
21954,2024-07-10,1,16,155,5,17835,4871.38,Approved,Ausschreibung,331,2024-07-11,,VTR-2022-1155
21955,2025-02-13,3,39,182,10,8617,1830.26,Approved,Ausschreibung,610,2025-02-15,PO-897914,VTR-2020-8148
21956,2022-10-12,2,16,34,10,16122,301.87,Approved,Ausschreibung,38,2022-10-17,,
21957,2022-11-23,3,39,42,12,17612,1175.08,Approved,Direktvergabe,313,2022-11-27,PO-271550,VTR-2024-6284
21958,2024-01-26,1,29,70,4,5716,1139.02,Approved,Direktvergabe,622,2024-02-01,,VTR-2025-6451
21959,2022-06-10,3,30,18,15,7932,638.3,Approved,Direktvergabe,287,2022-06-17,,VTR-2023-4947
21960,2023-03-09,1,37,144,8,8617,3025.29,Approved,Ausschreibung,328,2023-03-13,PO-317745,
21961,2023-11-06,2,31,33,3,12622,125.64,Approved,Vertrag,743,2023-11-07,PO-136689,
21962,2022-05-01,1,39,96,13,7249,3317.09,Approved,Direktvergabe,850,2022-05-02,PO-501832,VTR-2022-4691
21963,2024-06-24,2,36,73,13,19712,502.49,Rejected,Direktvergabe,77,2024-06-25,PO-603520,VTR-2024-8065
21964,2024-07-24,3,35,196,12,7254,1099.96,Pending,Ausschreibung,,,,VTR-2022-3187
21965,2022-07-25,1,23,15,11,3514,2744.4,Approved,Vertrag,520,2022-07-26,,
21966,2023-07-06,3,12,6,8,13135,338.3,Approved,Vertrag,846,2023-07-11,PO-947441,VTR-2025-3506
21967,2022-08-01,3,14,19,12,925,427.72,Approved,Ausschreibung,335,2022-08-08,,
21968,2022-02-12,1,14,51,7,15757,977.71,Approved,Vertrag,387,2022-02-15,PO-847805,VTR-2023-8843
21969,2022-05-22,1,36,30,11,17998,4357.22,Approved,Ausschreibung,905,2022-05-23,,VTR-2024-2117
21970,2024-09-16,3,17,121,9,12067,356.62,Approved,Ausschreibung,384,2024-09-21,,VTR-2024-9540
21971,2022-11-20,1,30,163,13,9322,4413.57,Approved,Vertrag,778,2022-11-21,PO-642613,
21972,2022-07-16,1,39,74,13,19678,1790.62,Approved,Direktvergabe,33,2022-07-22,,VTR-2022-1188
21973,2024-02-01,1,36,37,1,18444,3910.7,Approved,Direktvergabe,969,2024-02-04,,VTR-2024-8881
21974,2024-05-18,3,37,179,14,19201,953.96,Approved,Vertrag,29,2024-05-25,PO-510901,VTR-2020-8458
21975,2024-02-04,2,16,186,7,10786,1008.73,Approved,Ausschreibung,69,2024-02-07,PO-834316,VTR-2024-8807
21976,2022-01-11,3,23,86,6,5506,1069.94,Approved,Vertrag,324,2022-01-18,PO-660371,VTR-2020-7417
21977,2023-11-02,2,28,64,9,17985,1176.49,Approved,Vertrag,637,2023-11-04,PO-438667,VTR-2025-7448
21978,2024-07-17,3,33,30,5,5230,79.83,Approved,Vertrag,919,2024-07-19,PO-100869,VTR-2021-2326
21979,2024-12-10,3,16,34,4,5646,916.36,Approved,Ausschreibung,601,2024-12-17,,
21980,2023-08-20,2,14,187,10,3457,964.03,Approved,Ausschreibung,270,2023-08-22,,VTR-2024-1773
21981,2024-08-14,2,32,13,10,2878,239.2,Approved,Ausschreibung,351,2024-08-19,PO-511967,
21982,2023-03-14,3,35,73,5,8458,701.02,Approved,Direktvergabe,493,2023-03-15,,VTR-2025-3744
21983,2025-03-26,2,15,104,12,14827,1461.97,Approved,Vertrag,310,2025-04-01,PO-497527,VTR-2021-7612
21984,2024-05-22,2,27,90,7,4536,1017.16,Approved,Direktvergabe,374,2024-05-28,PO-865926,VTR-2021-7805
21985,2023-07-12,3,35,116,10,8845,1702.71,Approved,Direktvergabe,611,2023-07-19,,VTR-2020-2432
21986,2023-02-23,1,10,158,4,14328,2498.16,Approved,Vertrag,907,2023-03-02,PO-661828,VTR-2020-7614
21987,2024-05-15,1,22,38,6,1806,390.29,Approved,Direktvergabe,357,2024-05-16,PO-504006,
21988,2023-12-01,2,16,173,11,640,1957.47,Approved,Vertrag,277,2023-12-03,,VTR-2024-5065
21989,2025-03-20,1,25,191,5,6936,2789.19,Approved,Vertrag,25,2025-03-26,PO-294450,VTR-2021-4405
21990,2022-11-13,1,36,53,4,11812,131.63,Approved,Ausschreibung,635,2022-11-20,,
21991,2024-03-10,3,28,86,6,16249,440.35,Approved,Vertrag,252,2024-03-16,PO-228624,
21992,2023-06-06,2,40,62,2,14235,1065.43,Approved,Direktvergabe,994,2023-06-10,PO-816925,VTR-2023-4169
21993,2023-12-10,2,27,197,4,2022,1021.52,Approved,Direktvergabe,63,2023-12-16,,VTR-2023-5161
21994,2022-10-04,2,15,20,9,15219,708.93,Pending,Vertrag,,,,
21995,2024-10-30,1,11,157,4,900,4612.28,Approved,Ausschreibung,984,2024-11-03,PO-115252,VTR-2020-2732
